,index,artists,acousticness,danceability,energy,id,instrumentalness,key,liveness,loudness,mode,name,speechiness,tempo,valence
11093,108758,"['NAV', 'Young Thug']",0.00166,0.7909999999999999,0.769,0YFwNNWeRQhOi6p17jTCzp,0.0,11,0.141,-5.134,0,Repercussions (with Young Thug),0.113,159.951,0.5579999999999999
11094,108759,['YoungBoy Never Broke Again'],0.141,0.725,0.583,4Boj4bBiDv6Ur1zKEvLXBI,0.0,7,0.102,-8.562000000000001,1,House Arrest Tingz,0.345,159.989,0.257
11095,108760,['YoungBoy Never Broke Again'],0.0508,0.524,0.8320000000000001,6sk8haR99TFmwp9S5U7fac,0.0,6,0.632,-4.351,1,Dead Trollz,0.471,111.142,0.7609999999999999
11096,108761,['Lil Baby'],0.0177,0.883,0.599,02RCbjb9czvQKNGBmEmWob,0.0,11,0.179,-5.551,1,Woah,0.248,142.976,0.413
11097,108762,['J Balvin'],0.013,0.6409999999999999,0.857,6zEgnpM0qYmHLDnh8WPejL,0.00534,1,0.0695,-5.725,0,Amarillo,0.301,122.728,0.961
11098,108763,['BTS'],0.1369999999999999,0.7190000000000001,0.758,3bkkMZEAhx7rTVz1C0itRQ,0.0,2,0.129,-5.167000000000002,0,Black Swan,0.0851,147.023,0.49
11099,108764,['Luke Bryan'],0.358,0.62,0.7759999999999999,6QpZSfLid1YZ6c01BvB5jH,4.31e-05,8,0.11,-4.109,1,Down To One,0.0365,93.963,0.551
11100,108765,['Eslabon Armado'],0.366,0.642,0.607,3lbCkWmaQKphoT2ZWdQrQs,0.0,5,0.0875,-8.766,0,Baby,0.0338,105.393,0.72
11101,108785,"['Dixie D’Amelio', 'blackbear', 'Lil Mosey']",0.0124,0.5760000000000001,0.7490000000000001,3JwghlOgXpcxFHDEbfvaYL,1.12e-06,9,0.12,-3.612,0,Be Happy - Remix,0.0522,173.96900000000005,0.343
11102,108786,['Playboi Carti'],0.0136,0.8759999999999999,0.4920000000000001,5UusfWUMMLEXLMc1ViNZoe,0.000283,11,0.0678,-8.11,0,@ MEH,0.153,151.04399999999995,0.4
11103,108787,['Bad Bunny'],0.117,0.71,0.81,7sOfmPd18RWp3FoCzpa7Kw,0.000132,2,0.154,-5.5070000000000014,1,Soliá,0.0854,92.041,0.184
11104,108788,"['Aya Nakamura', 'Maluma']",0.175,0.7909999999999999,0.682,6AzKhCHOms83jvNVLsz0Bt,0.0,5,0.0926,-7.3279999999999985,1,Djadja (feat. Maluma) - Remix,0.158,98.031,0.672
11105,108789,['Lauv'],0.144,0.7020000000000001,0.508,1eyek0KJEh2v5HQ9uQSybb,0.0,8,0.108,-7.105,1,Modern Loneliness,0.035,82.008,0.143
11106,108791,['Dierks Bentley'],0.00985,0.521,0.746,7IhfjcaXuXCq20ZiAA7igK,0.0,6,0.0741,-6.172999999999999,1,Gone,0.0351,149.977,0.473
11107,108792,['Christian Nodal'],0.297,0.639,0.443,4FmVjrmM6DsBQMsGdc9PDa,0.0,4,0.0881,-3.855,1,Aquí Abajo,0.0335,147.88,0.649
11108,108793,"['Rich The Kid', 'Quavo', 'Takeoff']",0.00591,0.906,0.351,79OsVQutiLllWaiDTcKl5M,0.0,7,0.109,-10.18,1,Too Blessed,0.239,143.891,0.315
11109,108794,"['Bad Bunny', 'Nicky Jam']",0.321,0.59,0.7290000000000001,5bmSver2b3ZXyuyLKtgnFI,0.0,7,0.659,-4.95,0,BAD CON NICKY,0.0893,93.094,0.7120000000000001
11110,108795,['EVERGLOW'],0.00108,0.477,0.85,60M8FSYZP8MA0Wy2huOADL,0.0,3,0.0675,-1.486,0,LA DI DA,0.0911,163.845,0.601
11111,108796,"['Dua Lipa', 'KUU', 'DaBaby']",0.00305,0.7340000000000001,0.89,7jLRhH9Wwh7yfMekTdZ3nK,0.000472,2,0.118,-6.069,1,Levitating (feat. DaBaby) - KUU Remix,0.0526,111.975,0.361
11112,108797,['Bad Bunny'],0.092,0.7609999999999999,0.732,4NqQaovM14WR2hNPMFxgjb,0.0,4,0.0716,-5.468999999999999,0,25/8,0.0549,151.982,0.542
11113,108798,['Chloe x Halle'],0.0932,0.725,0.6679999999999999,35Dh5MnCUPLN3XyAVtQff3,2.33e-06,5,0.112,-7.286,0,Do It,0.055,82.96600000000002,0.5660000000000001
11114,108799,['Giveon'],0.161,0.599,0.449,08HPWLi0YmRUStJzkQ1ffh,2.660000000000001e-05,7,0.107,-7.422999999999999,1,Stuck On You,0.0529,158.0,0.143
11115,108800,['AJR'],0.124,0.629,0.833,33n9hKYymXgXV0p6j2zYp9,0.0,1,0.159,-7.2189999999999985,0,Bummerland,0.0855,80.968,0.653
11116,108801,"['Liam Payne', 'Dixie D’Amelio']",0.0318,0.619,0.7709999999999999,2Y0ktCGrGoGcQFXsGztvhi,0.0,9,0.114,-2.204,1,Naughty List (with Dixie D’Amelio),0.0601,81.96600000000002,0.7040000000000001
11117,108803,['Ava Max'],0.00565,0.648,0.6409999999999999,2ICse7t8MB60EFk6o9aUyw,3.63e-06,7,0.109,-5.521,1,Who's Laughing Now,0.0389,184.021,0.505
11118,108804,['Glass Animals'],0.114,0.845,0.583,40rOlDoGejXXF4B0BYsjx8,0.000536,9,0.1,-5.948,0,Tangerine,0.0773,149.941,0.8420000000000001
11119,108805,"['Natanael Cano', 'Ovi']",0.0427,0.792,0.711,2yFQXRSMJgaixzpP6gn8jr,0.0,10,0.0748,-5.21,0,Pacas Verdes,0.0413,107.388,0.7659999999999999
11120,108806,['Sam Hunt'],0.441,0.736,0.458,7FpBQ067pHB67deawpbbcY,0.0,5,0.148,-7.437,1,Body Like A Back Road,0.0316,98.977,0.65
11121,108807,['ROLE MODEL'],0.141,0.765,0.6629999999999999,0NuWgxEp51CutD2pJoF4OM,0.000297,0,0.0924,-5.223,1,blind,0.0652,150.091,0.6859999999999999
11122,108808,"['Eslabon Armado', 'T3R Elemento']",0.619,0.514,0.657,6sGYPF1Ud3pYSyh28XOUp2,0.0,5,0.079,-7.786,1,Mi Vicio,0.0375,102.132,0.855
11123,108809,['Dua Lipa'],0.033,0.627,0.69,1nYeVF5vIBxMxfPoL0SIWg,0.0,10,0.0742,-5.396,0,Hallucinate,0.139,122.053,0.627
11124,108810,"['Stunna 4 Vegas', 'Offset']",0.0506,0.899,0.735,3faAAUxohrxqYhPlneZ3XV,0.0,4,0.15,-7.7189999999999985,1,UP THE SMOKE (with Offset),0.4,143.001,0.884
11125,108812,"['Jax Jones', 'Au/Ra']",0.0387,0.6679999999999999,0.726,7CH8J4ulT49UfZwSDSkSZA,0.0,9,0.134,-7.512,1,i miss u (with Au/Ra),0.0468,124.075,0.453
11126,108813,"['R3HAB', 'Andy Grammer']",0.4270000000000001,0.456,0.496,5SspaMrPfWyRCS0GpjIxa6,0.0,1,0.134,-6.9860000000000015,1,Good Example (with Andy Grammer),0.0743,90.552,0.45
11127,108814,['Rod Wave'],0.0915,0.732,0.41,4tnLapnaoDS46c9CBRUqpE,0.0,0,0.0697,-14.41,1,The Greatest,0.127,125.947,0.586
11128,108815,"['Pop Smoke', 'Quavo']",0.4970000000000001,0.713,0.605,6O7fPYTsb2mY0PiFt2ymDB,3.46e-06,11,0.115,-7.487,1,Aim For The Moon (feat. Quavo),0.107,142.025,0.4320000000000001
11129,108816,"['Jowell & Randy', 'J Balvin']",0.0466,0.763,0.58,5iw28wvyHgj4ppOu5AdcEU,1.6e-05,8,0.154,-6.1960000000000015,1,Anaranjado,0.144,175.937,0.608
11130,108817,"['The Kid LAROI', 'Lil Mosey']",0.038,0.389,0.768,0OtK6gE4DipBy7u3rUWBvJ,0.0,1,0.119,-4.765,1,WRONG (feat. Lil Mosey),0.256,90.146,0.334
11131,108818,"['A$AP Ferg', 'Nicki Minaj', 'MadeinTYO']",0.0535,0.809,0.68,5esKpsrB3TbGHwFaAjIGMx,1.2e-06,4,0.11,-4.883,1,Move Ya Hips (feat. Nicki Minaj & MadeinTYO),0.222,143.988,0.0653
11132,108819,['NLE Choppa'],0.0849,0.787,0.713,44sYqNBttbXNxya33FJ3Dj,0.0,7,0.7170000000000001,-5.252000000000002,1,Camelot,0.401,175.046,0.7609999999999999
11133,108820,"['Charlie Puth', 'blackbear']",0.22,0.8240000000000001,0.7829999999999999,6o4LOloYJc8yu0CdvOvifU,0.0,1,0.234,-4.53,0,Hard On Yourself,0.0507,114.028,0.7879999999999999
11134,108821,['Jeremy Zucker'],0.0789,0.807,0.539,4PyMK7JTcu6l30D8KogokR,0.0,11,0.0928,-8.193,1,supercuts,0.124,127.992,0.755
11135,108822,['Giveon'],0.777,0.535,0.409,4rHIfYRQw6ittRQXAlurk0,0.0,7,0.129,-9.517,0,FAVORITE MISTAKE,0.0857,170.12099999999995,0.138
11136,108823,['Championxiii'],0.039,0.974,0.157,1eDyjPYw65g3wvQ7xJLF5c,0.0,2,0.279,-14.201,1,BOO!,0.375,115.023,0.522
11137,108824,['Machine Gun Kelly'],0.000615,0.7070000000000001,0.5760000000000001,2iVsPIS2yjS4xhs5Rdy65O,0.0,2,0.405,-5.665,1,jawbreaker,0.0364,128.08,0.632
11138,108825,['Sheff G'],0.476,0.85,0.458,3VayB5gLZGODx8b7RO1y5f,0.0,8,0.26,-7.82,1,"No Suburban, Pt. 2",0.339,143.97299999999996,0.616
11139,108826,['Sean Stemaly'],0.42,0.525,0.84,0kSUH6KBoUrHWL93j1Lx3h,1.67e-05,1,0.361,-4.21,0,Come Back To Bed,0.037,136.037,0.8059999999999999
11140,108827,"['Julie and the Phantoms Cast', 'Madison Reyes', 'Charlie Gillespie']",0.0161,0.602,0.531,5yeHtAPGAFsfN9baoglUlc,0.0,5,0.116,-6.858,1,Perfect Harmony (feat. Madison Reyes & Charlie Gillespie),0.0361,80.014,0.239
11141,108828,"['Nivel Codiciado', 'Tony Loya']",0.0619,0.642,0.623,62593s9bGlzxiiL4b57VgX,0.0,9,0.355,-12.481,0,El Flash,0.0397,110.093,0.596
11142,108829,"['21 Savage', 'Metro Boomin']",0.742,0.607,0.371,2y3mrzWEWaAFqb2jf5fED8,0.000164,1,0.403,-14.255,0,Snitches & Rats (Interlude),0.894,102.481,0.945
11143,108830,['YoungBoy Never Broke Again'],0.346,0.725,0.79,6FiySur7YZL0Kff2YVGsEB,0.0,3,0.195,-4.773,0,Right Foot Creep,0.327,157.99,0.815
11144,108831,"['Jhené Aiko', 'Mila J']",0.7559999999999999,0.575,0.443,423NhOTzoqgeaIJbrUzSoo,0.0,7,0.109,-11.626,0,On The Way (feat. Mila J),0.28,113.862,0.6579999999999999
11145,108832,"['French Montana', 'Tory Lanez']",0.0121,0.8809999999999999,0.785,5wMh9hhqKQ4JfqLuvqAC7s,0.0,2,0.0849,-5.4,1,Cold (feat. Tory Lanez),0.102,105.972,0.178
11146,108833,['Alec Benjamin'],0.652,0.696,0.565,44I5NYJ7CGEcaLOuG2zJsU,2.12e-06,5,0.121,-7.241,0,Oh My God,0.0598,156.109,0.6
11147,108835,"['Justin Quiles', 'Daddy Yankee', 'El Alfa']",0.289,0.889,0.863,0eeKDrQxjqNl5bX5VCHDcn,0.000603,11,0.0798,-3.011,1,PAM,0.0757,112.953,0.7759999999999999
11148,108836,"['IU', 'SUGA']",0.115,0.6759999999999999,0.8690000000000001,0pYacDCZuRhcrwGUA5nTBe,0.0,1,0.132,-1.5730000000000002,1,eight(Prod.&Feat. SUGA of BTS),0.0423,120.029,0.594
11149,108837,['Porte Diferente'],0.1669999999999999,0.685,0.405,2jNBVmei23ag6hYbxiZr8A,0.000529,7,0.0858,-11.974,0,Es Diferente,0.028,145.342,0.43
11150,108838,"['Popcaan', 'Drake', 'PARTYNEXTDOOR']",0.478,0.5710000000000001,0.747,24SDeYAeTFda8OUzVI1VR6,0.0,7,0.116,-4.659,1,TWIST & TURN (feat. Drake & PARTYNEXTDOOR),0.17,106.253,0.635
11151,108839,"['Russ', 'Ty Dolla $ign']",0.108,0.569,0.657,6xRNqXP3baPR9buXr8vreM,0.0,0,0.108,-6.638999999999999,1,3AM,0.0425,73.008,0.111
11152,108840,['Tame Impala'],0.0295,0.569,0.84,5JWPUEov2wlX7c0jhYZpeB,0.000118,1,0.0995,-4.123,1,Lost In Yesterday,0.118,183.05900000000003,0.7490000000000001
11153,108841,['Bryson Tiller'],0.168,0.605,0.489,1LV5cAo02H8h5YlZNcjULM,2.36e-06,10,0.187,-7.234,0,Always Forever,0.174,147.341,0.326
11154,108842,['Dalex'],0.131,0.66,0.503,5cBrOhKDyiJF9bPGUHKkG0,0.0,9,0.13,-5.501,1,+Linda,0.34,175.896,0.396
11155,108843,['Machine Gun Kelly'],0.1639999999999999,0.373,0.8420000000000001,3FftYzkNisNH913O0KLgiO,0.0,11,0.102,-3.327,1,hangover cure,0.0757,170.149,0.579
11156,108846,"['Trippie Redd', 'Rich The Kid']",0.08,0.679,0.57,5WqQhk76AHhb1u0Q6xg3li,0.0,2,0.578,-6.079,1,Personal Favorite (feat. Rich The Kid),0.0949,150.112,0.369
11157,108847,"['Marca MP', 'Grupo Firme']",0.737,0.552,0.263,1HAvMItHMFRlnrbOXZBL8X,0.0,0,0.491,-6.827000000000001,1,Mil Gracias Por Existir,0.0454,130.69799999999998,0.858
11158,108848,['Machine Gun Kelly'],0.015,0.455,0.728,6EPxapAlha7pEyn5kXgW3R,4.74e-05,6,0.111,-6.62,0,lonely,0.0749,165.94799999999995,0.461
11159,108849,['Pop Smoke'],0.907,0.774,0.513,42er1na9BHF1ERol51wg8M,0.0,7,0.11,-5.024,1,Imperfections (Interlude),0.0778,91.03,0.324
11160,108850,['BTS'],0.0892,0.723,0.634,3Ys2PYl1wyPKQIwyqhP9cQ,0.0,1,0.0787,-5.415,1,Stay Gold,0.0542,129.017,0.5820000000000001
11161,108852,"['Tyga', 'Saweetie', 'YG']",0.00136,0.968,0.7929999999999999,2ab4xGVMBb14NpPrj4xDq5,0.0,10,0.0814,-4.645,0,Money Mouf,0.256,105.012,0.7929999999999999
11162,108853,"['Julie and the Phantoms Cast', 'Madison Reyes', 'Charlie Gillespie', 'Owen Patrick Joyner', 'Jeremy Shada']",0.0803,0.37,0.618,6OhDKgswCZoSuZ1ZGocjMX,0.0,5,0.0591,-4.41,1,"Bright (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)",0.0564,159.122,0.115
11163,108854,['Dua Lipa'],0.0561,0.695,0.884,39LLxExYz6ewLAcYrzQQyP,0.0,6,0.213,-2.278,0,Levitating,0.0753,103.014,0.914
11164,108855,['Trippie Redd'],0.287,0.65,0.52,7Ajwmzgjhad3UlvIGExkPz,0.0,7,0.1689999999999999,-6.371,1,V-12,0.0737,136.895,0.38
11165,108856,['Joji'],0.0416,0.447,0.72,6p8eEdiZLKJH8tcjGZuNTK,0.000297,7,0.614,-3.954,1,Run,0.0332,157.892,0.362
11166,108857,['Dustin Lynch'],0.16,0.711,0.696,3NgcaTIgVh77DdwAInp996,0.0,7,0.17,-5.05,1,Good Girl,0.0869,80.512,0.6940000000000001
11167,108858,"['Lauv', 'LANY']",0.0407,0.746,0.45,3uc8AGNL0KbvISIrjnfRvN,0.0,7,0.172,-8.543,1,Mean It,0.0872,95.998,0.336
11168,108859,['Machine Gun Kelly'],0.00107,0.268,0.8290000000000001,4kDgnKgZTX6puRz9EoNjle,0.0,7,0.157,-5.17,1,title track,0.101,199.886,0.351
11169,108860,"['Summer Walker', 'PARTYNEXTDOOR']",0.333,0.632,0.495,2aSM4sbNN7cSmpYOG0sf46,0.0,7,0.0941,-8.335,1,My Affection (with PARTYNEXTDOOR),0.143,77.083,0.233
11170,108861,"['Lil Yachty', 'DaBaby', 'Drake']",0.226,0.83,0.625,0LEFmgIj8ABU7CelzGh5Bs,0.0,5,0.302,-3.678,1,Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),0.0573,138.046,0.884
11171,108862,['Carin Leon'],0.382,0.669,0.476,1nLs8r6K4YN0avBwUmmTnr,9.85e-06,9,0.21,-6.635,0,Tú,0.0395,143.826,0.905
11172,108863,['SAINt JHN'],0.208,0.8029999999999999,0.619,7A7SoEsLBOjOhIZu7UkOsl,0.00024,6,0.121,-5.226,0,Sucks To Be You,0.0506,131.983,0.443
11173,108864,"['Ariana Grande', 'The Weeknd']",0.513,0.555,0.523,0K2UmT0JOcEaLssWda2703,0.0,0,0.402,-7.289,1,off the table (with The Weeknd),0.0666,100.57,0.389
11174,108865,"['Lil Peep', 'Xavier Wulf']",0.000813,0.517,0.675,0AAPdx9ewxMxetyBYqwcfL,5.18e-05,10,0.112,-7.676,0,drive by,0.0477,133.96200000000002,0.469
11175,120960,['Alizée'],0.0519,0.628,0.888,6e0LjNPkRqxIAlmmdjWSV8,0.000191,11,0.233,-3.74,0,Moi... Lolita,0.0277,107.958,0.5770000000000001
11176,121033,['Travis'],0.000493,0.455,0.8490000000000001,5gfmEhfgMIcV3He1wgDGJY,1.52e-05,7,0.466,-5.461,0,Side,0.0284,90.955,0.5329999999999999
11177,121056,['Blue'],0.121,0.721,0.737,7jley98gCQFueQ5MCaFWIb,0.0,5,0.165,-2.734,0,All Rise,0.0324,97.996,0.931
11178,121058,['Jorge Drexler'],0.327,0.404,0.607,4UKe38tm5NkRpuFCxwewEe,0.03,9,0.155,-10.380999999999998,1,Me haces bien,0.0451,149.60399999999996,0.5760000000000001
11179,121079,['S Club 7'],0.0285,0.8220000000000001,0.672,4dzreTCcGVgeF1vCcd22AC,0.0,7,0.213,-6.132999999999999,1,Don't Stop Movin',0.0329,117.033,0.91
11180,121158,['Geri Halliwell'],0.063,0.637,0.929,7q3qX7Ees3FZtRFJXWgPZs,0.00796,5,0.318,-6.03,0,It's Raining Men,0.0447,136.482,0.604
11181,121170,"['The Supermen Lovers', 'Mani Hoffman']",0.000426,0.7390000000000001,0.679,4UfupbARPxljVkBmuZlJnY,0.0187,0,0.389,-5.079,1,Starlight (Radio Edit),0.0374,127.489,0.7879999999999999
11182,121455,['The Libertines'],0.0073799999999999,0.219,0.765,38peLHRTxGZAd5TpEO3gB9,0.00219,7,0.259,-5.563,1,Don't Look Back into the Sun,0.111,174.92700000000005,0.669
11183,121491,['Mägo de Oz'],0.0201,0.498,0.8909999999999999,4mTsRdFE28MYlrZo8N4Es0,3.17e-06,5,0.0942,-7.021,1,La Costa Del Silencio,0.0415,133.918,0.669
11184,121642,['Jamie Cullum'],0.422,0.735,0.45,1NUG3U8WHVJsWfcbqqV1WU,0.0,8,0.108,-9.281,1,Everlasting Love,0.0346,125.951,0.35
11185,121788,"['Bob Sinclar', 'Gary Pine']",0.192,0.723,0.872,7M13FwBAKWNa2jqcZeUhL6,0.000154,1,0.0814,-3.617,1,Love Generation - Radio Edit,0.0586,128.03799999999998,0.544
11186,121868,['Zona Ganjah'],0.354,0.878,0.86,061cp08tzW2q8qaqNkad28,0.0,2,0.5720000000000001,-3.742,1,Vibra Positiva,0.0616,146.97,0.961
11187,121894,['Westlife'],0.631,0.129,0.358,5XQavlXrNHBBvlN4IJqhqW,0.0,10,0.0886,-6.596,1,You Raise Me Up,0.0314,75.048,0.172
11188,121946,['PXNDX'],0.000819,0.539,0.794,76VYYaRC2np6iUbD2Ze2lD,0.0,10,0.106,-7.638,1,Disculpa los Malos Pensamientos,0.0698,122.065,0.603
11189,121966,['McFly'],0.197,0.542,0.5589999999999999,0ElmwRAsaxaUZXnMbaSllH,0.0,1,0.0989,-5.313,1,All About You,0.0258,129.898,0.295
11190,121979,"['Don Omar', 'Mackie Ranks']",0.00498,0.657,0.843,3YT1coaqAGWLRBIBJOu8AN,2.5e-05,6,0.156,-5.9270000000000005,0,En Su Nota,0.272,192.043,0.883
11191,122001,['Emmanuel'],0.284,0.875,0.7290000000000001,3Ewdz8ZnGmWBeAvB9gkFHK,0.0,1,0.226,-10.424,1,Bella Señora,0.0347,120.987,0.958
11192,122002,['PXNDX'],0.000169,0.384,0.8909999999999999,5IF1w7i1bTx3opewdRfZeM,0.0016,7,0.158,-5.869,0,Narcisista por Excelencia,0.118,164.045,0.498
11193,122032,['Ludovico Einaudi'],0.994,0.174,0.178,3yuCAw61jqfyv2KzMoVdXA,0.861,1,0.0737,-18.717,0,Fly,0.0362,167.972,0.0347
11194,122114,['Moderatto'],0.0259,0.657,0.899,3bR6JvYSnJlzNlyUZbFMWJ,0.0,9,0.0839,-3.302,1,Sentimettal,0.0307,142.118,0.7759999999999999
11195,122116,['Motel'],0.0008039999999999,0.555,0.895,15dKsB2vjInNQNN8EWuwxD,0.0,0,0.0764,-4.364,1,Dime Ven,0.0329,144.96200000000005,0.642
11196,122126,['Tranzas'],0.7170000000000001,0.5720000000000001,0.412,5SxqIG4rs9hxt0FO8gX5ig,0.0,1,0.143,-10.042,1,Un nuevo amor,0.32,77.064,0.443
11197,122178,['Paolo Nutini'],0.00362,0.764,0.816,3G3GZnfjmypPEdkItAofp8,0.0,9,0.136,-5.551,1,Jenny Don't Be Hasty,0.0338,120.456,0.894
11198,122207,['James Blunt'],0.466,0.46,0.509,2YaGZvBfkQ4jiD5cMLIFQV,0.000434,10,0.122,-7.666,1,Same Mistake,0.0263,77.613,0.194
11199,122241,['Soda Stereo'],0.000611,0.537,0.7490000000000001,0Ruvs5IxqkGqQVWCO2oRpw,0.525,2,0.197,-6.335,1,De Música Ligera - Remasterizado 2007,0.0284,124.232,0.7340000000000001
11200,122296,['James Blunt'],0.6709999999999999,0.5820000000000001,0.507,1zVBU0PAj7ZUVmVfG2pgQG,1.21e-06,2,0.136,-9.021,1,Carry You Home,0.0313,83.01899999999998,0.217
11201,122471,['Mindless Self Indulgence'],0.000673,0.589,0.797,7AH9Fmka4of4Y25lfhvBUC,0.0,1,0.0246,-4.213,1,Shut Me Up,0.173,174.03900000000004,0.787
11202,122478,['Canserbero'],0.6559999999999999,0.6509999999999999,0.6890000000000001,0Ao7UyZ0IcKH9WQitKd0EL,0.0,2,0.335,-7.302,1,Mañana Será Otro Día,0.304,90.259,0.448
11203,122584,['Inspector'],0.0152,0.619,0.924,3UYYwbchCP47jl2Q9tAhMc,1.59e-06,11,0.284,-4.908,1,Es Por Ti,0.075,173.924,0.8009999999999999
11204,122588,['Nova y Jory'],0.411,0.515,0.812,4ObjArCiona7v0xbZ83rUZ,0.0,7,0.101,-5.06,0,Bien Loco,0.361,169.981,0.779
11205,122598,['Inspector'],0.48,0.7340000000000001,0.765,5YRhQ7h8w2cMCY2teyjax6,0.0,11,0.101,-4.573,1,Y Que,0.0394,133.921,0.634
11206,122697,['Alejandro Fernández'],0.254,0.605,0.711,4QubLlsaYXoQH3CxGxuTry,0.0,4,0.341,-5.7970000000000015,1,Se Me Va La Voz,0.0249,90.01700000000002,0.435
11207,122723,['Balmorhea'],0.469,0.452,0.132,4VCKj1eGRZ0snkb5WLgLsX,0.899,6,0.0604,-13.163,0,Remembrance,0.032,121.385,0.14
11208,122741,['Pendulum'],0.000174,0.421,0.8959999999999999,5ami95W9OOWQPwrBb5tud5,0.039,5,0.3229999999999999,-5.6960000000000015,0,Watercolour - Full Version; Single,0.103,174.065,0.1689999999999999
11209,122757,['ONE OK ROCK'],0.0286,0.379,0.69,0YAMQSmHk6BSUGTYpaoqTJ,0.0,4,0.335,-4.79,1,Wherever you are,0.0549,173.71599999999995,0.288
11210,122815,"['Los Pericos', 'The Original Wailers']",0.0438,0.6759999999999999,0.731,0ZLakHzHWqUIlkeDa4i8aC,1.26e-05,9,0.624,-5.252999999999999,1,Runaway,0.0368,150.151,0.812
11211,122822,['Cultura Profética'],0.172,0.7879999999999999,0.773,5oltEh65341tsMWHpWT0h5,0.0,4,0.163,-3.874,0,Baja la Tensión,0.0479,123.964,0.7859999999999999
11212,122834,"['J Alvarez', 'Arcangel']",0.263,0.7170000000000001,0.636,534weu3DIwV9UELLTGanOC,0.0,6,0.328,-6.604,0,Regalame Una Noche,0.0356,89.978,0.675
11213,122936,['Ludovico Einaudi'],0.992,0.277,0.0314,0VLascXUZ2Ze2u5kUD5J1f,0.943,2,0.0712,-30.21,1,I Giorni,0.0545,131.571,0.0495
11214,122946,['Michel Teló'],0.222,0.65,0.947,46aIq2GKW7Vr6i4g2Vvycd,0.0,11,0.979,-5.3260000000000005,1,Ai Se Eu Te Pego - Ao Vivo,0.0717,96.035,0.6940000000000001
11215,122961,"['Franco De Vita', 'Noel Schajris', 'Leonel García']",0.409,0.583,0.648,2HBo8LhUxBJBsxWaP6ePL3,0.0,11,0.986,-5.084,1,Si La Ves (feat. Noel Schajris & Leonel García),0.0347,116.117,0.486
11216,122966,['Sade'],0.482,0.728,0.4920000000000001,5EwNOL1CWnM74ptsVvW9OV,6.24e-05,9,0.0354,-5.053999999999999,1,Your Love Is King - Remastered,0.0269,134.616,0.616
11217,123055,"[""Lupita D'Alessio""]",0.263,0.514,0.657,3GoKDP0kBKnsj9SlK1oYVz,0.0,8,0.197,-7.125,1,Que Ganas de No Verte Nunca Mas,0.0524,129.946,0.172
11218,123072,['Rata Blanca'],0.00433,0.485,0.7909999999999999,5O5PY5HJNPxD7KyqU0SEhH,0.0,10,0.132,-7.7189999999999985,0,Mujer Amante,0.0358,122.08,0.431
11219,123088,['Ludovico Einaudi'],0.993,0.332,0.131,3jPGemJdr95abo520vyvVk,0.912,2,0.0955,-26.78,1,Le Onde,0.0501,117.9,0.0742
11220,123114,"['Dizzee Rascal', 'Calvin Harris', 'Chrome']",0.0476,0.878,0.746,6pTg4H8juKV9iSzrcVUbM3,0.0,11,0.154,-4.2810000000000015,1,Dance Wiv Me - Radio Edit,0.0451,111.996,0.792
11221,123129,['Muse'],0.00451,0.256,0.679,40pPI2TbaYSZlKfV44HRjn,0.0409,9,0.172,-4.495,0,Supremacy,0.0387,158.718,0.325
11222,123144,['Black Veil Brides'],0.000183,0.442,0.939,1RTYixE1DD3g3upEpmCJpa,0.00589,8,0.0857,-4.18,1,In The End,0.0941,140.02100000000002,0.27
11223,123162,"['Natalia Lafourcade', 'Devendra Banhart']",0.14,0.6890000000000001,0.398,3dB42OEuVNiktvt3V5JRVI,3.08e-05,2,0.128,-6.704,1,"Amor, Amor de Mis Amores (with Devendra Banhart)",0.0274,105.005,0.643
11224,123164,['Little Mix'],0.0336,0.535,0.711,0MXMNgjjtOBxAjfw8a4lwL,3.35e-05,3,0.0722,-4.898,0,DNA,0.0541,140.928,0.294
11225,123168,"['Jesse & Joy', 'Mario Domm']",0.218,0.305,0.483,7KffKVdLO4P8e4Yx8gDYgw,1.86e-05,3,0.112,-6.4570000000000025,0,Llorar (feat. Mario Domm),0.0323,169.655,0.233
11226,123195,"['Rihanna', 'Mikky Ekko']",0.945,0.621,0.31,4zzzZ1UNfr75ASG1lUE9L1,6.12e-05,9,0.117,-10.164,0,Stay - Album Version (Edited),0.0283,111.893,0.125
11227,123198,['Juan Luis Guerra 4.40'],0.5489999999999999,0.8109999999999999,0.941,1oInQX1RuH1TcHuDv8Gvw3,8.41e-06,4,0.0574,-3.068,0,Las Avispas,0.0516,130.083,0.961
11228,123210,"[""Adolescent's Orquesta""]",0.725,0.66,0.748,5SIoLK4aqXc2UzNrhVHwtp,0.00065,8,0.127,-4.855,1,Virgen,0.044,90.963,0.75
11229,123276,"['Calvin Harris', 'Tinie Tempah']",0.0469,0.665,0.8859999999999999,1oHxIPqJyvAYHy0PVrDU98,6.24e-05,9,0.0525,-4.175,0,Drinking from the Bottle (feat. Tinie Tempah),0.0514,128.062,0.53
11230,123316,['Jake Bugg'],0.0818,0.551,0.8390000000000001,79DO6dBi8936P6EShLB209,0.0,9,0.151,-4.555,1,Lightning Bolt,0.0787,116.051,0.6809999999999999
